FactID,FechaID,ClienteID,SegmentoID,CiudadID,ComercialID,ProyectoID,Ventas,Costos,Gastos,Utilidad,RentabilidadPorcentaje,MateriaPrima,ManoObra,CostosIndirectos
257,1283,8,1,7,1,78,585829.72,281885.89,19283.02,284660.81,48.59,215731.67,61295.59,4858.63
258,1424,3,8,9,4,74,28995.36,8823.53,1980.08,18191.75,62.74,6265.47,1121.62,1436.44
259,285,10,7,6,2,85,1625879.31,681567.81,333668.02,610643.48,37.56,464225.42,149961.1,67381.29
260,77,9,8,5,1,45,250652.9,206108.19,35746.51,8798.2,3.51,117966.14,40450.91,47691.14
261,1286,7,7,1,1,35,376855.78,109902.7,36012.5,230940.58,61.28,75992.4,22018.21,11892.09
262,845,5,2,4,2,56,949449.47,726492.88,29420.55,193536.04,20.38,563148.63,163344.25,0.0
263,775,8,6,3,1,45,71370.53,33261.11,7580.35,30529.07,42.78,19365.26,6189.01,7706.83
264,372,10,1,8,1,37,554268.92,188690.58,94253.5,271324.84,48.95,126274.72,32058.63,30357.23
265,891,2,1,4,3,28,493143.58,175605.72,217932.54,99605.32,20.2,132019.64,34330.24,9255.83
266,185,3,2,1,5,58,406133.65,266050.29,64810.47,75272.89,18.53,191656.45,38495.78,35898.06
267,957,3,2,4,4,79,988804.27,643035.84,44878.91,300889.52,30.43,456757.12,81916.06,104362.67
268,577,8,5,3,5,100,3290156.72,879019.0,985567.04,1425570.68,43.33,625484.73,169200.76,84333.51
269,1115,3,3,9,3,9,17646.37,8374.49,5209.82,4062.06,23.02,5298.4,1131.2,1944.89
270,963,5,3,7,1,74,539236.52,340596.09,100925.79,97714.64,18.12,210326.98,38142.43,92126.68
271,557,10,7,9,5,92,500025.23,171812.36,81748.75,246464.12,49.29,126480.2,17195.52,28136.65
272,1292,2,3,7,5,11,238977.27,182922.92,67133.95,-11079.6,-4.64,134690.92,34983.63,13248.38
273,1223,2,6,3,4,12,107555.18,86942.29,32153.36,-11540.47,-10.73,65156.87,13417.14,8368.29
274,547,1,3,4,1,43,1733407.46,1476566.4,205082.01,51759.05,2.99,1122257.39,314282.21,40026.8
275,533,2,4,6,4,90,22065.88,15474.55,4385.66,2205.67,10.0,10330.95,2418.31,2725.3
276,903,6,3,5,1,3,793017.79,649599.54,155360.78,-11942.53,-1.51,432210.24,112316.1,105073.2
277,127,4,3,1,5,12,68158.44,31123.79,20311.23,16723.42,24.54,22832.66,5012.88,3278.25
278,1188,9,5,6,5,36,357254.79,95672.88,37721.27,223860.64,62.66,66922.39,18903.64,9846.85
279,875,10,4,1,4,79,163384.2,112264.18,34333.92,16786.1,10.27,79870.62,17223.67,15169.89
280,163,7,4,2,5,85,265561.21,203528.59,17473.41,44559.21,16.78,149193.03,49776.0,4559.56
281,1410,7,6,9,1,78,511427.38,182090.52,298881.43,30455.43,5.95,137423.94,43778.58,888.01
282,125,7,2,2,3,32,1099262.7,894941.98,146164.59,-58156.13,-5.29,561789.88,203334.56,129817.53
283,970,1,7,3,4,1,63533.32,22873.26,6596.16,34063.9,53.62,14556.18,5444.87,2872.22
284,778,8,8,2,5,48,174869.54,111516.81,34304.82,29047.91,16.61,63744.78,18664.67,29107.36
285,577,8,1,5,3,72,118185.21,40436.93,4224.63,73523.65,62.21,27618.6,7297.43,5520.89
286,928,3,6,6,3,10,136414.48,99378.51,38931.78,-1895.81,-1.39,55479.72,21000.06,22898.74
287,1251,8,1,9,1,92,482481.27,209491.71,108801.0,164188.56,34.03,137654.39,42824.69,29012.63
288,1044,6,5,1,4,17,1432634.25,1068769.18,393871.7,-30006.63,-2.09,721214.28,249666.39,97888.51
289,648,8,7,9,5,63,47574.98,12651.32,3093.96,31829.7,66.9,7792.0,2624.51,2234.8
290,894,9,7,9,2,86,2841478.45,561361.97,118788.49,2161327.99,76.06,385033.49,140162.38,36166.11
291,974,10,7,5,4,95,2264427.79,413121.11,248500.46,1602806.22,70.78,230114.68,62908.38,120098.05
292,383,7,1,6,1,56,249630.61,153514.85,34877.94,61237.82,24.53,85751.87,34533.11,33229.86
293,513,4,4,6,2,58,1157313.87,646683.55,82008.13,428622.19,37.04,478027.27,132340.7,36315.58
294,771,4,6,7,4,64,7953.05,3956.0,2003.41,1993.64,25.07,2503.53,805.87,646.6
295,548,8,5,4,3,28,2908755.03,1328240.85,144898.04,1435616.14,49.36,769348.87,197742.31,361149.67
296,684,8,5,9,4,84,409847.31,122590.24,72449.98,214807.09,52.41,82149.68,26705.09,13735.47
297,1412,8,8,2,3,74,10196.22,8591.69,716.54,887.99,8.71,6247.01,2019.53,325.15
298,195,10,8,8,2,56,10151.34,3850.02,383.99,5917.33,58.29,2308.62,511.21,1030.18
299,764,5,8,9,5,89,281383.28,229303.57,6330.96,45748.75,16.26,158968.1,44444.66,25890.82
300,1114,5,3,4,5,71,945305.52,456801.42,244864.98,243639.12,25.77,260207.75,72549.3,124044.36
301,235,3,4,2,1,96,128509.3,36707.36,27298.19,64503.75,50.19,20625.38,9119.29,6962.69
302,1344,4,7,6,1,22,6889684.79,2220580.65,1791496.22,2877607.92,41.77,1492699.99,381551.1,346329.56
303,661,4,7,9,1,81,1717206.05,656637.25,284010.14,776558.66,45.22,442800.75,88152.25,125684.24
304,1113,6,7,8,2,22,431233.33,172074.9,28160.69,230997.74,53.57,119868.9,27063.71,25142.29
305,827,8,5,7,2,43,124963.86,35644.94,18054.31,71264.61,57.03,25557.46,7060.4,3027.08
306,281,3,8,6,1,70,351246.83,211986.52,26878.63,112381.68,32.0,164172.11,23618.14,24196.27
307,396,9,4,1,2,45,683042.47,544216.42,121272.63,17553.42,2.57,363944.23,103695.15,76577.04
308,312,2,1,7,5,31,139616.92,90855.53,38683.08,10078.31,7.22,56719.29,21776.59,12359.65
309,791,2,8,3,1,82,1016782.7,686505.53,170515.09,159762.08,15.71,503134.98,156217.37,27153.19
310,242,9,8,2,1,95,97468.83,61734.3,11518.46,24216.07,24.84,37799.38,6800.1,17134.82
311,1371,10,3,6,5,99,384493.9,278108.98,25141.26,81243.66,21.13,181038.77,69251.49,27818.71
312,1243,2,4,7,5,74,667987.08,584045.01,52683.93,31258.14,4.68,331763.83,119617.7,132663.48
313,39,1,2,7,2,27,571386.69,314307.4,107252.67,149826.62,26.22,174701.69,39081.65,100524.06
314,264,9,2,6,3,61,494682.47,396977.27,37417.24,60287.96,12.19,306231.89,40437.06,50308.31
315,1220,10,8,9,2,4,166016.38,102689.47,30898.77,32428.14,19.53,76223.87,12907.29,13558.31
316,1125,7,4,7,3,92,81371.41,23412.83,7555.22,50403.36,61.94,16624.84,5284.89,1503.09
317,1308,1,7,4,2,68,1220794.74,426622.99,357284.25,436887.5,35.79,274770.45,44047.07,107805.46
318,438,7,4,1,1,1,370965.88,290176.81,264680.02,-183890.95,-49.57,171163.02,39165.77,79848.01
319,1174,4,7,6,3,63,282922.86,97986.09,45324.69,139612.08,49.35,57417.94,20929.42,19638.73
320,348,7,2,4,3,100,472579.06,387296.96,28802.19,56479.91,11.95,235304.54,72779.52,79212.9
321,656,9,8,4,2,46,133262.13,89784.96,37528.59,5948.58,4.46,60723.56,19520.18,9541.22
322,1190,5,1,2,4,53,54548.82,15938.08,1122.07,37488.67,68.72,11385.48,3377.64,1174.96
323,1272,1,5,7,4,75,468782.78,246554.81,24949.12,197278.85,42.08,173043.36,26526.88,46984.57
324,882,7,7,2,5,23,9799841.31,3530729.43,2334084.46,3935027.42,40.15,2169226.48,825755.39,535747.56
325,143,2,6,9,2,35,9725.67,4191.78,1875.19,3658.7,37.62,3226.07,561.93,403.78
326,693,9,2,5,3,43,152903.18,89938.52,20584.33,42380.33,27.72,64730.22,16459.55,8748.76
327,1436,2,7,6,4,9,5798775.73,1284496.68,1658866.25,2855412.8,49.24,870248.34,252587.57,161660.77
328,540,1,1,9,4,38,17720.44,6727.2,3452.82,7540.42,42.55,4646.45,842.88,1237.87
329,251,10,4,6,4,31,9736.68,6286.34,325.16,3125.18,32.1,4064.17,1549.17,673.0
330,824,8,7,8,4,53,563388.82,152559.31,146569.33,264260.18,46.91,92600.16,26426.84,33532.3
331,492,5,7,4,4,56,1026579.77,260621.67,214625.68,551332.42,53.71,164679.98,28315.61,67626.08
332,1168,4,2,2,2,7,189863.16,149219.31,37674.99,2968.86,1.56,108080.23,35900.57,5238.51
333,401,4,2,6,1,66,370381.81,204642.44,108654.36,57085.01,15.41,113230.81,38460.54,52951.09
334,1126,1,2,6,5,48,998170.93,717217.07,804831.64,-523877.78,-52.48,413616.72,146942.7,156657.65
335,1317,10,2,7,1,35,46975.82,26276.22,13549.73,7149.87,15.22,14729.94,4697.57,6848.71
336,321,8,5,2,3,94,1350157.52,1154771.07,27985.23,167401.22,12.4,645941.55,260066.79,248762.73
337,979,4,2,2,4,68,52685.28,40861.21,10333.78,1490.29,2.83,30513.35,4289.2,6058.66
338,549,1,3,6,1,9,155301.36,94834.69,46141.69,14324.98,9.22,67507.25,13301.21,14026.23
339,312,10,2,3,1,48,129648.04,87397.83,4635.07,37615.14,29.01,57600.41,14896.72,14900.7
340,725,1,3,7,4,11,22605.78,7478.89,6598.38,8528.51,37.73,4281.68,833.83,2363.39
341,317,5,8,8,2,80,69257.51,19013.26,5095.76,45148.49,65.19,12607.15,3914.56,2491.54
342,1151,10,8,5,5,7,257874.64,200667.58,55012.5,2194.56,0.85,132219.57,31916.08,36531.93
343,755,10,7,3,2,80,756401.86,223895.65,190728.13,341778.08,45.18,132061.81,31546.94,60286.9
344,3,3,1,8,2,46,94294.15,43245.52,7299.43,43749.2,46.4,28100.33,4346.47,10798.72
345,1354,2,2,4,2,40,334991.16,249268.04,20984.61,64738.51,19.33,159944.36,51841.41,37482.28
346,1048,6,4,4,4,33,38599.81,11275.59,6653.4,20670.82,53.55,7798.71,2537.81,939.07
347,1275,10,7,1,5,22,917422.83,162399.12,265771.06,489252.65,53.33,113041.41,25863.05,23494.67
348,1173,2,7,9,3,35,132434.84,34003.46,4655.24,93776.14,70.81,19056.22,6278.15,8669.09
349,1050,10,1,1,4,79,584944.44,316478.61,103718.14,164747.69,28.16,201331.32,42456.55,72690.74
350,728,4,3,9,1,38,391026.63,184339.89,16242.46,190444.28,48.7,127922.26,35638.37,20779.27
351,333,5,3,1,2,72,947475.06,662335.45,119465.91,165673.7,17.49,440930.84,67439.41,153965.2
352,897,3,7,2,3,83,35243242.41,11872354.67,9171361.0,14199526.74,40.29,8868561.84,2057438.52,946354.32
353,641,6,7,2,3,11,515684.32,178218.43,122707.32,214758.57,41.65,125020.15,35043.24,18155.05
354,1070,8,6,7,1,45,16043.83,9077.38,1570.95,5395.5,33.63,5332.73,2157.95,1586.69
355,312,4,4,3,5,48,787631.66,391582.94,233382.07,162666.65,20.65,221726.33,61556.98,108299.63
356,1193,3,6,4,3,98,134952.26,82940.95,10605.52,41405.79,30.68,57872.58,17813.94,7254.43
357,804,2,2,9,1,39,283329.39,203456.03,48773.98,31099.38,10.98,113141.41,38586.06,51728.56
358,931,5,5,4,5,79,220668.78,98363.78,42411.09,79893.91,36.21,67352.47,23514.04,7497.27
359,1138,2,5,1,3,12,3258283.94,1933724.33,252641.79,1071917.82,32.9,1481721.98,308925.32,143077.02
360,1102,2,7,2,3,4,156909.62,24766.64,46755.72,85387.26,54.42,16899.74,3662.1,4204.8
361,231,6,3,5,4,92,740013.16,472525.05,98635.86,168852.25,22.82,302075.38,110132.03,60317.64
362,275,3,1,3,5,34,93975.13,24377.86,2792.27,66805.0,71.09,17014.68,2617.86,4745.32
363,457,10,4,1,3,60,327609.92,181759.61,43592.48,102257.83,31.21,119124.91,21894.36,40740.33
364,555,5,6,9,4,56,112389.59,64951.13,21941.4,25497.06,22.69,43873.96,7297.95,13779.22
365,476,7,6,4,2,61,1063320.31,567841.56,43528.4,451950.35,42.5,435271.51,128597.09,3972.96
366,614,2,1,9,3,3,19625.57,11970.52,3984.62,3670.43,18.7,7646.81,1216.1,3107.61
367,733,4,8,1,1,92,52856.76,25181.78,10380.59,17294.39,32.72,19408.89,5772.89,0.0
368,199,8,2,9,3,37,97041.94,85866.96,5090.95,6084.03,6.27,65106.96,14399.05,6360.95
369,701,7,3,2,5,90,189144.89,88436.71,11744.47,88963.71,47.03,52622.67,8897.07,26916.97
370,451,6,2,5,2,71,11525.36,9310.6,3456.66,-1241.9,-10.78,5269.36,1491.99,2549.24
371,20,6,5,8,1,53,297851.79,207532.05,34695.92,55623.82,18.67,118953.0,26568.28,62010.77
372,355,5,6,5,2,89,747405.42,266944.68,157402.5,323058.24,43.22,147938.34,51696.53,67309.81
373,62,9,8,5,5,22,918951.28,788201.88,55270.41,75478.99,8.21,450632.26,159140.97,178428.65
374,1374,8,7,9,1,52,1150076.95,480531.3,145945.96,523599.69,45.53,339779.63,83193.97,57557.71
375,642,2,7,3,2,95,440800.17,111435.15,69583.26,259781.76,58.93,63113.9,11820.81,36500.44
376,287,8,5,1,5,52,2056915.92,1347531.6,482967.86,226416.46,11.01,840003.22,267376.3,240152.07
377,1147,10,6,3,2,15,110053.17,42127.83,11535.8,56389.54,51.24,31356.64,9533.77,1237.41
378,878,7,3,1,1,57,10157406.72,7668592.57,1060546.41,1428267.74,14.06,4258772.4,1595440.27,1814379.9
379,601,8,1,2,2,17,846355.69,668132.43,155893.76,22329.5,2.64,492632.58,149991.51,25508.33
380,535,2,2,2,1,45,68912.12,47423.7,9144.6,12343.82,17.91,29157.35,6168.71,12097.64
381,1111,10,1,7,5,64,163325.76,55077.41,6449.89,101798.46,62.33,31789.46,12851.39,10436.56
382,1346,3,1,5,4,70,678570.16,465368.87,184092.8,29108.49,4.29,330528.03,69027.71,65813.13
383,774,7,4,6,2,70,853998.01,711151.34,174174.17,-31327.5,-3.67,494006.15,72545.06,144600.13
384,765,7,4,9,2,99,234580.51,107911.25,162901.78,-36232.52,-15.45,81129.68,24442.84,2338.73
385,730,8,1,9,4,44,79658.62,37341.8,22300.79,20016.03,25.13,26851.23,9009.58,1480.99
386,1350,8,5,7,2,43,49397.85,32995.91,5690.17,10711.77,21.68,24245.41,6544.2,2206.29
387,378,7,3,6,3,84,63013.29,43284.65,7443.38,12285.26,19.5,26614.34,5831.11,10839.19
388,1330,7,5,1,4,4,672185.56,584324.89,51846.21,36014.46,5.36,345225.63,80497.57,158601.69
389,283,9,5,4,1,88,830801.85,273540.79,188396.72,368864.34,44.4,197671.9,46498.91,29369.99
390,815,8,3,8,4,78,2101159.21,1619011.78,140642.35,341505.08,16.25,1190899.72,379941.04,48171.02
391,730,8,6,8,1,16,99769.71,37047.08,11734.69,50987.94,51.11,28815.82,4536.03,3695.23
392,388,8,2,1,1,89,2010754.99,1499105.18,522057.29,-10407.48,-0.52,966776.03,335643.73,196685.42
393,436,7,3,3,5,37,117945.9,32563.58,16036.83,69345.49,58.79,20696.24,4679.24,7188.1
394,200,1,8,4,1,48,50406.78,29778.36,6708.99,13919.43,27.61,21695.77,6589.59,1493.0
395,580,1,8,5,2,3,210735.8,76161.77,42941.09,91632.94,43.48,47858.9,18129.6,10173.27
396,395,7,1,8,3,37,448919.94,270788.23,107665.83,70465.88,15.7,206902.3,44442.87,19443.06
397,42,9,6,5,5,7,163514.42,75779.46,27233.45,60501.51,37.0,56640.22,11727.45,7411.8
398,270,8,2,6,3,3,125392.83,83546.54,15609.45,26236.84,20.92,54194.02,18408.08,10944.44
399,871,5,5,2,1,63,267244.67,156852.26,63284.81,47107.6,17.63,113357.18,28142.81,15352.26
400,760,7,1,9,4,93,447462.49,322482.48,101384.13,23595.88,5.27,233330.54,65356.67,23795.27
401,227,1,2,4,1,62,617876.73,405727.2,177874.78,34274.75,5.55,232773.2,78477.53,94476.47
402,74,10,4,3,5,72,114941.12,70328.42,25273.36,19339.34,16.83,53279.91,8645.71,8402.8
403,365,2,2,6,4,80,57394.71,37482.24,7836.3,12076.17,21.04,24970.97,8497.92,4013.35
404,605,3,8,6,5,91,60847.49,36666.05,17146.06,7035.38,11.56,27136.0,4743.35,4786.7
405,1012,5,4,1,1,58,783105.05,381863.52,74210.75,-327030.78,-41.76,238134.45,91587.03,52142.04
406,622,4,7,6,2,79,41806.3,16734.54,4543.12,20528.64,49.1,12650.82,2302.43,1781.29
407,389,4,5,9,1,95,138979.22,59887.87,40692.42,38398.93,27.63,38299.27,12581.37,9007.22
408,1339,2,3,1,2,11,8365413.92,5843012.55,2257249.76,265151.61,3.17,3228221.55,833788.01,1781002.99
409,1081,1,8,1,1,17,1478950.0,472438.03,45590.76,960921.21,64.97,358220.4,69763.89,44453.74
410,94,4,6,1,1,15,168263.45,134576.41,17183.11,16503.93,9.81,76842.58,19715.48,38018.35
411,506,2,3,7,3,100,1110410.74,621617.0,23330.58,465463.16,41.92,387542.23,131897.08,102177.69
412,594,2,1,5,1,26,630272.09,425737.41,15412.27,189122.41,30.01,327185.27,78132.29,20419.85
413,319,4,4,7,3,28,133835.93,63691.23,10072.35,60072.35,44.89,48886.66,14804.57,0.0
414,957,1,4,2,4,75,144202.43,118124.14,17414.32,8663.97,6.01,80547.75,17258.63,20317.75
415,454,1,7,1,1,11,584120.05,187843.5,154698.28,241578.27,41.36,130611.82,38282.29,18949.38
416,816,4,3,8,2,29,883969.06,396980.74,124266.35,362721.97,41.03,259284.98,84533.99,53161.77
417,950,8,4,8,4,6,372551.44,243512.81,37666.38,91372.25,24.53,150354.18,29884.46,63274.18
418,1042,6,1,6,1,16,82127.77,21907.27,6296.92,53923.58,65.66,13705.03,3507.1,4695.14
419,276,8,8,6,2,1,555998.11,302244.61,76700.09,177053.41,31.84,212985.5,52113.81,37145.3
420,1041,3,4,4,4,46,374146.82,219189.17,74412.42,80545.23,21.53,158483.88,33613.34,27091.95
421,191,7,1,5,1,42,353186.84,303517.33,7447.7,42221.81,11.95,222193.86,45016.75,36306.72
422,537,3,1,3,2,26,456741.91,250547.99,14450.93,191742.99,41.98,183303.96,50851.97,16392.06
423,671,10,3,8,2,15,71582.12,54743.12,11628.28,5210.72,7.28,31257.08,7246.89,16239.14
424,151,7,1,9,1,44,1274978.13,857854.92,217705.52,199417.69,15.64,569372.61,177068.64,111413.67
425,1374,1,3,3,1,76,5909977.59,4326474.83,1018034.47,565468.29,9.57,2436837.26,1039464.26,850173.31
426,1443,4,7,6,5,46,1164604.04,344576.98,184599.43,635427.63,54.56,233068.99,63670.81,47837.18
427,987,1,5,9,5,75,205282.4,120017.98,29261.31,56003.11,27.28,78197.96,23009.26,18810.76
428,1119,2,1,6,3,49,68216.37,38988.05,2389.14,26839.18,39.34,29403.69,4301.94,5282.42
429,537,6,5,4,1,11,404055.58,160945.31,52491.85,190618.42,47.18,101509.89,36964.56,22470.86
430,777,6,4,7,5,34,55240.17,42993.34,15679.49,-3432.66,-6.21,24803.95,6140.19,12049.2
431,1183,10,5,8,2,10,29547.29,16086.74,5721.31,7739.24,26.19,9376.77,3092.8,3617.17
432,1010,5,2,7,3,96,554774.7,438834.76,61099.41,54840.53,9.89,318219.91,108333.74,12281.11
433,1323,10,1,9,2,32,236242.09,195029.27,33923.85,7288.97,3.09,134997.34,36923.99,23107.94
434,588,10,1,2,3,80,27268.64,15522.32,5498.59,6247.73,22.91,8898.3,3239.61,3384.41
435,656,3,1,9,1,94,1070775.59,535344.38,123240.78,412190.43,38.49,304795.41,89294.34,141254.63
436,1380,3,1,6,2,37,1177505.13,651471.76,166126.87,359906.5,30.57,463341.63,71046.17,117083.95
437,167,9,7,6,5,14,904203.97,338400.31,180129.04,385674.62,42.65,191783.47,74326.21,72290.63
438,382,9,3,6,1,99,1337503.1,723635.89,268062.26,345804.95,25.85,534787.05,76162.55,112686.29
439,1212,5,2,7,5,68,293951.49,170059.35,49385.7,74506.44,25.35,121156.35,34878.95,14024.05
440,211,6,6,2,2,1,1087205.71,324899.57,35797.58,726508.56,66.82,184773.71,33607.04,106518.83
441,1037,2,1,8,1,99,1726328.72,771563.75,72547.38,882217.59,51.1,439415.33,176954.89,155193.52
442,37,6,8,5,1,78,291981.69,171453.46,68266.82,52261.41,17.9,133206.84,21199.43,17047.19
443,959,9,8,7,1,59,21375.54,8865.6,2708.29,9801.65,45.85,5639.25,1570.46,1655.89
444,43,5,4,2,5,15,233253.35,152409.68,51198.41,29645.26,12.71,96817.9,28892.7,26699.08
445,204,4,6,6,3,9,300821.92,215752.96,84975.73,93.23,0.03,158997.83,36382.81,20372.32
446,1096,2,4,1,5,93,333635.62,126560.18,24100.0,182975.44,54.84,97181.41,19125.08,10253.69
447,944,6,4,6,1,63,17387.6,8933.74,1159.59,7294.27,41.95,6939.55,1520.27,473.91
448,789,6,5,5,1,54,148936.5,47145.02,37116.25,64675.23,43.42,34098.91,6916.76,6129.35
449,1136,4,6,2,2,93,103302.56,35658.72,16075.36,51568.48,49.92,22698.19,5909.3,7051.22
450,308,2,5,4,4,88,344832.87,212200.89,71846.05,60785.93,17.63,120785.84,32644.34,58770.71
451,961,2,7,7,2,72,118237.94,28196.77,17709.17,72332.0,61.17,20548.22,5214.45,2434.1
452,914,4,6,2,2,81,104501.88,66427.14,3962.59,34112.15,32.64,45066.36,9013.41,12347.37
453,476,9,5,6,2,4,1262798.97,904632.28,219110.33,139056.36,11.01,585813.69,224618.82,94199.77
454,1225,10,4,5,3,9,88773.64,78050.18,2148.47,8574.99,9.66,59198.06,13668.97,5183.16
455,974,2,6,1,1,53,1246085.94,870869.73,274246.95,100969.26,8.1,501251.21,112450.45,257168.06
456,1195,3,1,8,4,66,218030.14,132762.55,46615.08,38652.51,17.73,88061.9,22776.74,21923.9
457,1030,5,5,9,4,84,442092.39,293129.05,48218.99,100744.35,22.79,161986.44,67408.62,63733.99
458,394,6,7,9,5,19,39010.92,11784.08,9116.65,18110.19,46.42,7751.47,1216.95,2815.65
459,922,4,1,6,1,47,55162.99,48507.26,6779.61,-123.88,-0.22,27307.15,9795.22,11404.89
460,972,2,2,7,4,72,34151.29,21555.37,2140.34,10455.58,30.62,12444.52,3927.28,5183.56
461,554,9,4,6,4,84,27891.26,12151.44,7896.12,7843.7,28.12,7011.76,1524.2,3615.48
462,633,3,2,8,4,67,209036.51,123596.72,26260.44,59179.35,28.31,86433.46,27515.28,9647.98
463,853,5,2,7,3,42,103833.04,59934.23,10770.53,33128.28,31.91,43247.96,9309.75,7376.52
464,1333,5,8,6,4,68,281548.63,244662.92,73127.82,-36242.11,-12.87,167392.21,35248.66,42022.05
465,929,7,5,7,1,28,2619928.57,1477272.19,212719.43,929936.95,35.49,1139419.58,331232.17,6620.45
466,1281,2,4,6,5,35,103152.44,65598.92,10182.02,27371.5,26.54,41735.36,12842.88,11020.68
467,770,8,4,5,4,53,217473.12,109699.48,46389.38,61384.26,28.23,67543.48,25750.73,16405.27
468,496,1,2,4,3,62,75940.23,59009.21,15353.29,1577.73,2.08,44243.8,11476.26,3289.15
469,634,7,4,9,1,17,56574.97,47890.67,11170.71,-2486.41,-4.39,28802.74,10110.81,8977.12
470,771,2,7,6,2,4,756455.9,270806.0,87632.57,398017.33,52.62,208937.98,61057.79,810.23
471,130,8,2,8,4,56,3866.5,3383.54,996.63,-513.67,-13.29,1870.41,366.14,1147.0
472,1238,4,3,6,3,28,987260.97,498625.4,137274.1,351361.47,35.59,385473.4,107906.2,5245.8
473,1324,5,5,1,5,82,2701892.71,2291060.36,249687.84,161144.51,5.96,1282826.05,440011.82,568222.49
474,940,9,3,7,5,83,282640.59,179992.44,66890.91,-35757.24,-12.65,135887.62,19875.88,24228.95
475,493,9,5,3,5,19,411954.49,145915.33,66839.02,199200.14,48.35,97963.36,25722.93,22229.04
476,1057,8,3,7,3,63,225055.6,147076.92,57262.43,-20716.25,-9.2,114482.01,16526.84,16068.06
477,1374,1,6,6,1,48,20732.36,11531.72,3503.59,5697.05,27.48,6538.18,2426.18,2567.36
478,830,9,2,6,4,91,186481.35,151497.64,44340.0,-9356.29,-5.02,102622.45,27568.82,21306.36
479,478,6,6,3,4,53,70260.25,53967.27,19630.61,-3337.63,-4.75,40851.28,13115.99,0.0
480,437,10,5,6,1,11,25627.43,15535.25,3840.18,6252.0,24.4,10413.47,1980.28,3141.49
481,334,10,5,2,5,83,151288.45,44463.75,24648.02,-82176.68,-54.32,30891.71,8488.35,5083.69
482,398,6,1,8,1,26,274132.31,117720.27,58743.42,97668.62,35.63,83584.0,15508.15,18628.11
483,704,5,8,5,1,6,1116904.36,402336.62,101094.96,613472.78,54.93,263347.2,77292.79,61696.63
484,144,6,6,8,4,95,535906.61,318476.47,16503.6,200926.54,37.49,221130.43,66369.69,30976.35
485,48,8,4,9,3,22,2904.14,1970.43,427.68,506.03,17.42,1348.55,410.53,211.35
486,607,9,3,1,5,13,1910037.88,984410.49,1532267.86,-606640.47,-31.76,745460.93,218796.16,20153.4
487,629,10,4,1,3,83,1538945.61,498246.62,100869.33,939829.66,61.07,279243.65,113616.44,105386.53
488,822,2,5,1,4,48,5981473.61,4658014.58,1092896.54,230562.49,3.85,2862916.06,519791.38,1275307.13
489,848,4,1,3,2,75,248455.81,214358.47,39930.04,-5832.7,-2.35,164754.77,32473.18,17130.52
490,110,4,8,5,5,61,48434.58,22505.76,10658.45,15270.37,31.53,16986.46,4570.21,949.09
491,373,1,6,9,4,61,49084.16,34592.73,3109.38,11382.05,23.19,22651.36,6046.39,5894.98
492,214,10,2,8,3,80,29454.1,24853.99,4912.69,-312.58,-1.06,17214.63,3196.26,4443.1
493,781,6,5,4,1,94,107814.87,89668.15,12781.05,5365.67,4.98,55038.1,16400.88,18229.17
494,344,3,6,2,4,15,61191.59,25911.88,11966.11,23313.6,38.1,15372.69,4174.8,6364.39
495,339,4,8,3,4,88,255167.36,88466.97,49473.67,117226.72,45.94,58091.89,14022.52,16352.56
496,689,2,7,8,3,48,109404.04,30964.41,27444.82,50994.81,46.61,19546.93,6857.47,4560.0
497,371,2,1,1,4,52,146266.62,78044.52,39100.05,29122.05,19.91,53401.25,12576.07,12067.19
498,135,4,2,1,5,44,764588.73,632036.43,169239.23,-36686.93,-4.8,358920.19,65711.67,207404.56
499,1374,6,2,6,4,9,291003.3,230755.26,77476.82,-17228.78,-5.92,178630.14,25085.29,27039.83
500,425,3,4,4,1,71,507413.84,403040.3,16476.95,87896.59,17.32,310971.14,92069.16,0.0
501,1113,6,8,6,4,72,90447.37,40382.04,8316.32,41749.01,46.16,28694.56,9856.86,1830.63
502,491,9,6,7,2,2,32308.22,21515.93,8081.38,2710.91,8.39,14486.72,4373.36,2655.85
503,165,5,7,9,1,48,363124.98,95564.83,68381.44,199178.71,54.85,59364.05,14779.6,21421.18
504,963,4,3,1,1,2,8286827.37,4123169.77,1601309.44,2562348.16,30.92,3039488.83,992818.24,90862.7
